,,,,,
//Sieve out the display of the data.
------------------------------------------------------------------------------------------------
The style of the Data's display of Bus is Hexadecimal.
A Bar position: -16.1255ms 	T Bar position: 0ns 	B Bar position: -11.7505ms
//Channel name,| Bus1,*A0,*A1,*A2,
     99.638ms,Unknown,0,0,1,
     99.6385ms,Unknown,0,0,1,
     99.639ms,Unknown,0,0,1,
     99.6395ms,Unknown,0,0,1,
     99.64ms,Unknown,0,0,1,
     99.6405ms,Unknown,0,0,1,
     99.641ms,Unknown,0,0,1,
     99.6415ms,Unknown,0,0,1,
     99.642ms,Unknown,0,0,1,
     99.6425ms,Unknown,0,0,1,
     99.643ms,Unknown,0,0,1,
     99.6435ms,Unknown,0,0,1,
     99.644ms,Unknown,0,0,1,
     99.6445ms,Unknown,0,0,1,
     99.645ms,Unknown,0,0,1,
     99.6455ms,Unknown,0,0,1,
     99.646ms,Unknown,0,0,1,
     99.6465ms,Unknown,0,0,1,
     99.647ms,Unknown,0,0,1,
     99.6475ms,Unknown,0,0,1,
     99.648ms,Unknown,0,0,1,
     99.6485ms,Unknown,0,0,1,
     99.649ms,Unknown,0,0,1,
     99.6495ms,Unknown,0,0,1,
     99.65ms,Unknown,0,0,1,
     99.6505ms,Unknown,0,0,1,
     99.651ms,Unknown,0,0,1,
     99.6515ms,Unknown,0,0,1,
     99.652ms,Unknown,0,0,1,
     99.6525ms,Unknown,0,0,1,
     99.653ms,Unknown,0,0,1,
     99.6535ms,Unknown,0,0,1,
     99.654ms,Unknown,0,0,1,
     99.6545ms,Unknown,0,0,1,
     99.655ms,Unknown,0,0,1,
     99.6555ms,Unknown,0,0,1,
     99.656ms,Unknown,0,0,1,
     99.6565ms,Unknown,0,0,1,
     99.657ms,Unknown,0,0,1,
     99.6575ms,Unknown,0,0,1,
     99.658ms,Unknown,0,0,1,
     99.6585ms,Unknown,0,0,1,
     99.659ms,Unknown,0,0,1,
     99.6595ms,Unknown,0,0,1,
     99.66ms,Unknown,0,0,1,
     99.6605ms,Unknown,0,0,1,
     99.661ms,Unknown,0,0,1,
     99.6615ms,Unknown,0,0,1,
     99.662ms,Unknown,0,0,1,
     99.6625ms,Unknown,0,0,1,
     99.663ms,Unknown,0,0,1,
     99.6635ms,Unknown,0,0,1,
     99.664ms,Unknown,0,0,1,
     99.6645ms,Unknown,0,0,1,
     99.665ms,Unknown,0,0,1,
     99.6655ms,Unknown,0,0,1,
     99.666ms,Unknown,0,0,1,
     99.6665ms,Unknown,0,0,1,
     99.667ms,Unknown,0,0,1,
     99.6675ms,Unknown,0,0,1,
     99.668ms,Unknown,0,0,1,
     99.6685ms,Unknown,0,0,1,
     99.669ms,Unknown,0,0,1,
     99.6695ms,Unknown,0,0,1,
     99.67ms,Unknown,0,0,1,
     99.6705ms,Unknown,0,0,1,
     99.671ms,Unknown,0,0,1,
     99.6715ms,Unknown,0,0,1,
     99.672ms,Unknown,0,0,1,
     99.6725ms,Unknown,0,0,1,
     99.673ms,Unknown,0,0,1,
     99.6735ms,Unknown,0,0,1,
     99.674ms,Unknown,0,0,1,
     99.6745ms,Unknown,0,0,1,
     99.675ms,Unknown,0,0,1,
     99.6755ms,Unknown,0,0,1,
     99.676ms,Unknown,0,0,1,
     99.6765ms,Unknown,0,0,1,
     99.677ms,Unknown,0,0,1,
     99.6775ms,Unknown,0,0,1,
     99.678ms,Unknown,0,0,1,
     99.6785ms,Unknown,0,0,1,
     99.679ms,Unknown,0,0,1,
     99.6795ms,Unknown,0,0,1,
     99.68ms,Unknown,0,0,1,
     99.6805ms,Unknown,0,0,1,
     99.681ms,Unknown,0,0,1,
     99.6815ms,Unknown,0,0,1,
     99.682ms,Unknown,0,0,1,
     99.6825ms,Unknown,0,0,1,
     99.683ms,Unknown,0,0,1,
     99.6835ms,Unknown,0,0,1,
     99.684ms,Unknown,0,0,1,
     99.6845ms,Unknown,0,0,1,
     99.685ms,Unknown,0,0,1,
     99.6855ms,Unknown,0,0,1,
     99.686ms,Unknown,0,0,1,
     99.6865ms,Unknown,0,0,1,
     99.687ms,Unknown,0,0,1,
     99.6875ms,Unknown,0,0,1,
     99.688ms,Unknown,0,0,1,
     99.6885ms,Unknown,0,0,1,
     99.689ms,Unknown,0,0,1,
     99.6895ms,Unknown,0,0,1,
     99.69ms,Unknown,0,0,1,
     99.6905ms,Unknown,0,0,1,
     99.691ms,Unknown,0,0,1,
     99.6915ms,Unknown,0,0,1,
     99.692ms,Unknown,0,0,1,
     99.6925ms,Unknown,0,0,1,
     99.693ms,Unknown,0,0,1,
     99.6935ms,Unknown,0,0,1,
     99.694ms,Unknown,0,0,1,
     99.6945ms,Unknown,0,0,1,
     99.695ms,Unknown,0,0,1,
     99.6955ms,Unknown,0,0,1,
     99.696ms,Unknown,0,0,1,
     99.6965ms,Unknown,0,0,1,
     99.697ms,Unknown,0,0,1,
     99.6975ms,Unknown,0,0,1,
     99.698ms,Unknown,0,0,1,
     99.6985ms,Unknown,0,0,1,
     99.699ms,Unknown,0,0,1,
     99.6995ms,Unknown,0,0,1,
     99.7ms,Unknown,0,0,1,
     99.7005ms,Unknown,0,0,1,
     99.701ms,Unknown,0,0,1,
     99.7015ms,Unknown,0,0,1,
     99.702ms,Unknown,0,0,1,
     99.7025ms,Unknown,0,0,1,
     99.703ms,Unknown,0,0,1,
     99.7035ms,Unknown,0,0,1,
     99.704ms,Unknown,0,0,1,
     99.7045ms,Unknown,0,0,1,
     99.705ms,Unknown,0,0,1,
     99.7055ms,Unknown,0,0,1,
     99.706ms,Unknown,0,0,1,
     99.7065ms,Unknown,0,0,1,
     99.707ms,Unknown,0,0,1,
     99.7075ms,Unknown,0,0,1,
     99.708ms,Unknown,0,0,1,
     99.7085ms,Unknown,0,0,1,
     99.709ms,Unknown,0,0,1,
     99.7095ms,Unknown,0,0,1,
     99.71ms,Unknown,0,0,1,
     99.7105ms,Unknown,0,0,1,
     99.711ms,Unknown,0,0,1,
     99.7115ms,Unknown,0,0,1,
     99.712ms,Unknown,0,0,1,
     99.7125ms,Unknown,0,0,1,
     99.713ms,Unknown,0,0,1,
     99.7135ms,Unknown,0,0,1,
     99.714ms,Unknown,0,0,1,
     99.7145ms,Unknown,0,0,1,
     99.715ms,Unknown,0,0,1,
     99.7155ms,Unknown,0,0,1,
     99.716ms,Unknown,0,0,1,
     99.7165ms,Unknown,0,0,1,
     99.717ms,Unknown,0,0,1,
     99.7175ms,Unknown,0,0,1,
     99.718ms,Unknown,0,0,1,
     99.7185ms,Unknown,0,0,1,
     99.719ms,Unknown,0,0,1,
     99.7195ms,Unknown,0,0,1,
     99.72ms,Unknown,0,0,1,
     99.7205ms,Unknown,0,0,1,
     99.721ms,Unknown,0,0,1,
     99.7215ms,Unknown,0,0,1,
     99.722ms,Unknown,0,0,1,
     99.7225ms,Unknown,0,0,1,
     99.723ms,Unknown,0,0,1,
     99.7235ms,Unknown,0,0,1,
     99.724ms,Unknown,0,0,1,
     99.7245ms,Unknown,0,0,1,
     99.725ms,Unknown,0,0,1,
     99.7255ms,Unknown,0,0,1,
     99.726ms,Unknown,0,0,1,
     99.7265ms,Unknown,0,0,1,
     99.727ms,Unknown,0,0,1,
     99.7275ms,Unknown,0,0,1,
     99.728ms,Unknown,0,0,1,
     99.7285ms,Unknown,0,0,1,
     99.729ms,Unknown,0,0,1,
     99.7295ms,Unknown,0,0,1,
     99.73ms,Unknown,0,0,1,
     99.7305ms,Unknown,0,0,1,
     99.731ms,Unknown,0,0,1,
     99.7315ms,Unknown,0,0,1,
     99.732ms,Unknown,0,0,1,
     99.7325ms,Unknown,0,0,1,
     99.733ms,Unknown,0,0,1,
     99.7335ms,Unknown,0,0,1,
     99.734ms,Unknown,0,0,1,
     99.7345ms,Unknown,0,0,1,
     99.735ms,Unknown,0,0,1,
     99.7355ms,Unknown,0,0,1,
     99.736ms,Unknown,0,0,1,
     99.7365ms,Unknown,0,0,1,
     99.737ms,Unknown,0,0,1,
     99.7375ms,Unknown,0,0,1,
     99.738ms,Unknown,0,0,1,
     99.7385ms,Unknown,0,0,1,
     99.739ms,Unknown,0,0,1,
     99.7395ms,Unknown,0,0,1,
     99.74ms,Unknown,0,0,1,
     99.7405ms,Unknown,0,0,1,
     99.741ms,Unknown,0,0,1,
     99.7415ms,Unknown,0,0,1,
     99.742ms,Unknown,0,0,1,
     99.7425ms,Unknown,0,0,1,
     99.743ms,Unknown,0,0,1,
     99.7435ms,Unknown,0,0,1,
     99.744ms,Unknown,0,0,1,
     99.7445ms,Unknown,0,0,1,
     99.745ms,Unknown,0,0,1,
     99.7455ms,Unknown,0,0,1,
     99.746ms,Unknown,0,0,1,
     99.7465ms,Unknown,0,0,1,
     99.747ms,Unknown,0,0,1,
     99.7475ms,Unknown,0,0,1,
     99.748ms,Unknown,0,0,1,
     99.7485ms,Unknown,0,0,1,
     99.749ms,Unknown,0,0,1,
     99.7495ms,Unknown,0,0,1,
     99.75ms,Unknown,0,0,1,
     99.7505ms,Unknown,0,0,1,
     99.751ms,Unknown,0,0,1,
     99.7515ms,Unknown,0,0,1,
     99.752ms,Unknown,0,0,1,
     99.7525ms,Unknown,0,0,1,
     99.753ms,Unknown,0,0,1,
     99.7535ms,Unknown,0,0,1,
     99.754ms,Unknown,0,0,1,
     99.7545ms,Unknown,0,0,1,
     99.755ms,Unknown,0,0,1,
     99.7555ms,Unknown,0,0,1,
     99.756ms,Unknown,0,0,1,
     99.7565ms,Unknown,0,0,1,
     99.757ms,Unknown,0,0,1,
     99.7575ms,Unknown,0,0,1,
     99.758ms,Unknown,0,0,1,
     99.7585ms,Unknown,0,0,1,
     99.759ms,Unknown,0,0,1,
     99.7595ms,Unknown,0,0,1,
     99.76ms,Unknown,0,0,1,
     99.7605ms,Unknown,0,0,1,
     99.761ms,Unknown,0,0,1,
     99.7615ms,Unknown,0,0,1,
     99.762ms,Unknown,0,0,1,
     99.7625ms,Unknown,0,0,1,
     99.763ms,Unknown,0,0,1,
     99.7635ms,Unknown,0,0,1,
     99.764ms,Unknown,0,0,1,
     99.7645ms,Unknown,0,0,1,
     99.765ms,Unknown,0,0,1,
     99.7655ms,Unknown,0,0,1,
     99.766ms,Unknown,0,0,1,
     99.7665ms,Unknown,0,0,1,
     99.767ms,Unknown,0,0,1,
     99.7675ms,Unknown,0,0,1,
     99.768ms,Unknown,0,0,1,
     99.7685ms,Unknown,0,0,1,
     99.769ms,Unknown,0,0,1,
     99.7695ms,Unknown,0,0,1,
     99.77ms,Unknown,0,0,1,
     99.7705ms,Unknown,0,0,1,
     99.771ms,Unknown,0,0,1,
     99.7715ms,Unknown,0,0,1,
     99.772ms,Unknown,0,0,1,
     99.7725ms,Unknown,0,0,1,
     99.773ms,Unknown,0,0,1,
     99.7735ms,Unknown,0,0,1,
     99.774ms,Unknown,0,0,1,
     99.7745ms,Unknown,0,0,1,
     99.775ms,Unknown,0,0,1,
     99.7755ms,Unknown,0,0,1,
     99.776ms,Unknown,0,0,1,
     99.7765ms,Unknown,0,0,1,
     99.777ms,Unknown,0,0,1,
     99.7775ms,Unknown,0,0,1,
     99.778ms,Unknown,0,0,1,
     99.7785ms,Unknown,0,0,1,
     99.779ms,Unknown,0,0,1,
     99.7795ms,Unknown,0,0,1,
     99.78ms,Unknown,0,0,1,
     99.7805ms,Unknown,0,0,1,
     99.781ms,Unknown,0,0,1,
     99.7815ms,Unknown,0,0,1,
     99.782ms,Unknown,0,0,1,
     99.7825ms,Unknown,0,0,1,
     99.783ms,Unknown,0,0,1,
     99.7835ms,Unknown,0,0,1,
     99.784ms,Unknown,0,0,1,
     99.7845ms,Unknown,0,0,1,
     99.785ms,Unknown,0,0,1,
     99.7855ms,Unknown,0,0,1,
     99.786ms,Unknown,0,0,1,
     99.7865ms,Unknown,0,0,1,
     99.787ms,Unknown,0,0,1,
     99.7875ms,Unknown,0,0,1,
     99.788ms,Unknown,0,0,1,
     99.7885ms,Unknown,0,0,1,
     99.789ms,Unknown,0,0,1,
     99.7895ms,Unknown,0,0,1,
     99.79ms,Unknown,0,0,1,
     99.7905ms,Unknown,0,0,1,
     99.791ms,Unknown,0,0,1,
     99.7915ms,Unknown,0,0,1,
     99.792ms,Unknown,0,0,1,
     99.7925ms,Unknown,0,0,1,
     99.793ms,Unknown,0,0,1,
     99.7935ms,Unknown,0,0,1,
     99.794ms,Unknown,0,0,1,
     99.7945ms,Unknown,0,0,1,
     99.795ms,Unknown,0,0,1,
     99.7955ms,Unknown,0,0,1,
     99.796ms,Unknown,0,0,1,
     99.7965ms,Unknown,0,0,1,
     99.797ms,Unknown,0,0,1,
     99.7975ms,Unknown,0,0,1,
     99.798ms,Unknown,0,0,1,
     99.7985ms,Unknown,0,0,1,
     99.799ms,Unknown,0,0,1,
     99.7995ms,Unknown,0,0,1,
     99.8ms,Unknown,0,0,1,
     99.8005ms,Unknown,0,0,1,
     99.801ms,Unknown,0,0,1,
     99.8015ms,Unknown,0,0,1,
     99.802ms,Unknown,0,0,1,
     99.8025ms,Unknown,0,0,1,
     99.803ms,Unknown,0,0,1,
     99.8035ms,Unknown,0,0,1,
     99.804ms,Unknown,0,0,1,
     99.8045ms,Unknown,0,0,1,
     99.805ms,Unknown,0,0,1,
     99.8055ms,Unknown,0,0,1,
     99.806ms,Unknown,0,0,1,
     99.8065ms,Unknown,0,0,1,
     99.807ms,Unknown,0,0,1,
     99.8075ms,Unknown,0,0,1,
     99.808ms,Unknown,0,0,1,
     99.8085ms,Unknown,0,0,1,
     99.809ms,Unknown,0,0,1,
     99.8095ms,Unknown,0,0,1,
     99.81ms,Unknown,0,0,1,
     99.8105ms,Unknown,0,0,1,
     99.811ms,Unknown,0,0,1,
     99.8115ms,Unknown,0,0,1,
     99.812ms,Unknown,0,0,1,
     99.8125ms,Unknown,0,0,1,
     99.813ms,Unknown,0,0,1,
     99.8135ms,Unknown,0,0,1,
     99.814ms,Unknown,0,0,1,
     99.8145ms,Unknown,0,0,1,
     99.815ms,Unknown,0,0,1,
     99.8155ms,Unknown,0,0,1,
     99.816ms,Unknown,0,0,1,
     99.8165ms,Unknown,0,0,1,
     99.817ms,Unknown,0,0,1,
     99.8175ms,Unknown,0,0,1,
     99.818ms,Unknown,0,0,1,
     99.8185ms,Unknown,0,0,1,
     99.819ms,Unknown,0,0,1,
     99.8195ms,Unknown,0,0,1,
     99.82ms,Unknown,0,0,1,
     99.8205ms,Unknown,0,0,1,
     99.821ms,Unknown,0,0,1,
     99.8215ms,Unknown,0,0,1,
     99.822ms,Unknown,0,0,1,
     99.8225ms,Unknown,0,0,1,
     99.823ms,Unknown,0,0,1,
     99.8235ms,Unknown,0,0,1,
     99.824ms,Unknown,0,0,1,
     99.8245ms,Unknown,0,0,1,
     99.825ms,Unknown,0,0,1,
     99.8255ms,Unknown,0,0,1,
     99.826ms,Unknown,0,0,1,
     99.8265ms,Unknown,0,0,1,
     99.827ms,Unknown,0,0,1,
     99.8275ms,Unknown,0,0,1,
     99.828ms,Unknown,0,0,1,
     99.8285ms,Unknown,0,0,1,
     99.829ms,Unknown,0,0,1,
     99.8295ms,Unknown,0,0,1,
     99.83ms,Unknown,0,0,1,
     99.8305ms,Unknown,0,0,1,
     99.831ms,Unknown,0,0,1,
     99.8315ms,Unknown,0,0,1,
     99.832ms,Unknown,0,0,1,
     99.8325ms,Unknown,0,0,1,
     99.833ms,Unknown,0,0,1,
     99.8335ms,Unknown,0,0,1,
     99.834ms,Unknown,0,0,1,
     99.8345ms,Unknown,0,0,1,
     99.835ms,Unknown,0,0,1,
     99.8355ms,Unknown,0,0,1,
     99.836ms,Unknown,0,0,1,
     99.8365ms,Unknown,0,0,1,
     99.837ms,Unknown,0,0,1,
     99.8375ms,Unknown,0,0,1,
     99.838ms,Unknown,0,0,1,
     99.8385ms,Unknown,0,0,1,
     99.839ms,Unknown,0,0,1,
     99.8395ms,Unknown,0,0,1,
     99.84ms,Unknown,0,0,1,
     99.8405ms,Unknown,0,0,1,
     99.841ms,Unknown,0,0,1,
     99.8415ms,Unknown,0,0,1,
     99.842ms,Unknown,0,0,1,
     99.8425ms,Unknown,0,0,1,
     99.843ms,Unknown,0,0,1,
     99.8435ms,Unknown,0,0,1,
     99.844ms,Unknown,0,0,1,
     99.8445ms,Unknown,0,0,1,
     99.845ms,Unknown,0,0,1,
     99.8455ms,Unknown,0,0,1,
     99.846ms,Unknown,0,0,1,
     99.8465ms,Unknown,0,0,1,
     99.847ms,Unknown,0,0,1,
     99.8475ms,Unknown,0,0,1,
     99.848ms,Unknown,0,0,1,
     99.8485ms,Unknown,0,0,1,
     99.849ms,Unknown,0,0,1,
     99.8495ms,Unknown,0,0,1,
     99.85ms,Unknown,0,0,1,
     99.8505ms,Unknown,0,0,1,
     99.851ms,Unknown,0,0,1,
     99.8515ms,Unknown,0,0,1,
     99.852ms,Unknown,0,0,1,
     99.8525ms,Unknown,0,0,1,
     99.853ms,Unknown,0,0,1,
     99.8535ms,Unknown,0,0,1,
     99.854ms,Unknown,0,0,1,
     99.8545ms,Unknown,0,0,1,
     99.855ms,Unknown,0,0,1,
     99.8555ms,Unknown,0,0,1,
     99.856ms,Unknown,0,0,1,
     99.8565ms,Unknown,0,0,1,
     99.857ms,Unknown,0,0,1,
     99.8575ms,Unknown,0,0,1,
     99.858ms,Unknown,0,0,1,
     99.8585ms,Unknown,0,0,1,
     99.859ms,Unknown,0,0,1,
     99.8595ms,Unknown,0,0,1,
     99.86ms,Unknown,0,0,1,
     99.8605ms,Unknown,0,0,1,
     99.861ms,Unknown,0,0,1,
     99.8615ms,Unknown,0,0,1,
     99.862ms,Unknown,0,0,1,
     99.8625ms,Unknown,0,0,1,
     99.863ms,Unknown,0,0,1,
     99.8635ms,Unknown,0,0,1,
     99.864ms,Unknown,0,0,1,
     99.8645ms,Unknown,0,0,1,
     99.865ms,Unknown,0,0,1,
     99.8655ms,Unknown,0,0,1,
     99.866ms,Unknown,0,0,1,
     99.8665ms,Unknown,0,0,1,
     99.867ms,Unknown,0,0,1,
     99.8675ms,Unknown,0,0,1,
     99.868ms,Unknown,0,0,1,
     99.8685ms,Unknown,0,0,1,
     99.869ms,Unknown,0,0,1,
     99.8695ms,Unknown,0,0,1,
     99.87ms,Unknown,0,0,1,
     99.8705ms,Unknown,0,0,1,
     99.871ms,Unknown,0,0,1,
     99.8715ms,Unknown,0,0,1,
     99.872ms,Unknown,0,0,1,
     99.8725ms,Unknown,0,0,1,
     99.873ms,Unknown,0,0,1,
     99.8735ms,Unknown,0,0,1,
     99.874ms,Unknown,0,0,1,
     99.8745ms,Unknown,0,0,1,
     99.875ms,Unknown,0,0,1,
     99.8755ms,Unknown,0,0,1,
     99.876ms,Unknown,0,0,1,
     99.8765ms,Unknown,0,0,1,
     99.877ms,Unknown,0,0,1,
     99.8775ms,Unknown,0,0,1,
     99.878ms,Unknown,0,0,1,
     99.8785ms,Unknown,0,0,1,
     99.879ms,Unknown,0,0,1,
     99.8795ms,Unknown,0,0,1,
     99.88ms,Unknown,0,0,1,
     99.8805ms,Unknown,0,0,1,
     99.881ms,Unknown,0,0,1,
     99.8815ms,Unknown,0,0,1,
     99.882ms,Unknown,0,0,1,
     99.8825ms,Unknown,0,0,1,
     99.883ms,Unknown,0,0,1,
     99.8835ms,Unknown,0,0,1,
     99.884ms,Unknown,0,0,1,
     99.8845ms,Unknown,0,0,1,
     99.885ms,Unknown,0,0,1,
     99.8855ms,Unknown,0,0,1,
     99.886ms,Unknown,0,0,1,
     99.8865ms,Unknown,0,0,1,
     99.887ms,Unknown,0,0,1,
     99.8875ms,Unknown,0,0,1,
     99.888ms,Unknown,0,0,1,
     99.8885ms,Unknown,0,0,1,
     99.889ms,Unknown,0,0,1,
     99.8895ms,Unknown,0,0,1,
     99.89ms,Unknown,0,0,1,
     99.8905ms,Unknown,0,0,1,
     99.891ms,Unknown,0,0,1,
     99.8915ms,Unknown,0,0,1,
     99.892ms,Unknown,0,0,1,
     99.8925ms,Unknown,0,0,1,
     99.893ms,Unknown,0,0,1,
     99.8935ms,Unknown,0,0,1,
     99.894ms,Unknown,0,0,1,
     99.8945ms,Unknown,0,0,1,
     99.895ms,Unknown,0,0,1,
     99.8955ms,Unknown,0,0,1,
     99.896ms,Unknown,0,0,1,
     99.8965ms,Unknown,0,0,1,
     99.897ms,Unknown,0,0,1,
     99.8975ms,Unknown,0,0,1,
     99.898ms,Unknown,0,0,1,
     99.8985ms,Unknown,0,0,1,
     99.899ms,Unknown,0,0,1,
     99.8995ms,Unknown,0,0,1,
     99.9ms,Unknown,0,0,1,
     99.9005ms,Unknown,0,0,1,
     99.901ms,Unknown,0,0,1,
     99.9015ms,Unknown,0,0,1,
     99.902ms,Unknown,0,0,1,
     99.9025ms,Unknown,0,0,1,
     99.903ms,Unknown,0,0,1,
     99.9035ms,Unknown,0,0,1,
     99.904ms,Unknown,0,0,1,
     99.9045ms,Unknown,0,0,1,
     99.905ms,Unknown,0,0,1,
     99.9055ms,Unknown,0,0,1,
     99.906ms,Unknown,0,0,1,
     99.9065ms,Unknown,0,0,1,
     99.907ms,Unknown,0,0,1,
     99.9075ms,Unknown,0,0,1,
     99.908ms,Unknown,0,0,1,
     99.9085ms,Unknown,0,0,1,
     99.909ms,Unknown,0,0,1,
     99.9095ms,Unknown,0,0,1,
     99.91ms,Unknown,0,0,1,
     99.9105ms,Unknown,0,0,1,
     99.911ms,Unknown,0,0,1,
     99.9115ms,Unknown,0,0,1,
     99.912ms,Unknown,0,0,1,
     99.9125ms,Unknown,0,0,1,
     99.913ms,Unknown,0,0,1,
     99.9135ms,Unknown,0,0,1,
     99.914ms,Unknown,0,0,1,
     99.9145ms,Unknown,0,0,1,
     99.915ms,Unknown,0,0,1,
     99.9155ms,Unknown,0,0,1,
     99.916ms,Unknown,0,0,1,
     99.9165ms,Unknown,0,0,1,
     99.917ms,Unknown,0,0,1,
     99.9175ms,Unknown,0,0,1,
     99.918ms,Unknown,0,0,1,
     99.9185ms,Unknown,0,0,1,
     99.919ms,Unknown,0,0,1,
     99.9195ms,Unknown,0,0,1,
     99.92ms,Unknown,0,0,1,
     99.9205ms,Unknown,0,0,1,
     99.921ms,Unknown,0,0,1,
     99.9215ms,Unknown,0,0,1,
     99.922ms,Unknown,0,0,1,
     99.9225ms,Unknown,0,0,1,
     99.923ms,Unknown,0,0,1,
     99.9235ms,Unknown,0,0,1,
     99.924ms,Unknown,0,0,1,
     99.9245ms,Unknown,0,0,1,
     99.925ms,Unknown,0,0,1,
     99.9255ms,Unknown,0,0,1,
     99.926ms,Unknown,0,0,1,
     99.9265ms,Unknown,0,0,1,
     99.927ms,Unknown,0,0,1,
     99.9275ms,Unknown,0,0,1,
     99.928ms,Unknown,0,0,1,
     99.9285ms,Unknown,0,0,1,
     99.929ms,Unknown,0,0,1,
     99.9295ms,Unknown,0,0,1,
     99.93ms,Unknown,0,0,1,
     99.9305ms,Unknown,0,0,1,
     99.931ms,Unknown,0,0,1,
     99.9315ms,Unknown,0,0,1,
     99.932ms,Unknown,0,0,1,
     99.9325ms,Unknown,0,0,1,
     99.933ms,Unknown,0,0,1,
     99.9335ms,Unknown,0,0,1,
     99.934ms,Unknown,0,0,1,
     99.9345ms,Unknown,0,0,1,
     99.935ms,Unknown,0,0,1,
     99.9355ms,Unknown,0,0,1,
     99.936ms,Unknown,0,0,1,
     99.9365ms,Unknown,0,0,1,
     99.937ms,Unknown,0,0,1,
     99.9375ms,Unknown,0,0,1,
     99.938ms,Unknown,0,0,1,
     99.9385ms,Unknown,0,0,1,
     99.939ms,Unknown,0,0,1,
     99.9395ms,Unknown,0,0,1,
     99.94ms,Unknown,0,0,1,
     99.9405ms,Unknown,0,0,1,
     99.941ms,Unknown,0,0,1,
     99.9415ms,Unknown,0,0,1,
     99.942ms,Unknown,0,0,1,
     99.9425ms,Unknown,0,0,1,
     99.943ms,Unknown,0,0,1,
     99.9435ms,Unknown,0,0,1,
     99.944ms,Unknown,0,0,1,
     99.9445ms,Unknown,0,0,1,
     99.945ms,Unknown,0,0,1,
     99.9455ms,Unknown,0,0,1,
     99.946ms,Unknown,0,0,1,
     99.9465ms,Unknown,0,0,1,
     99.947ms,Unknown,0,0,1,
     99.9475ms,Unknown,0,0,1,
     99.948ms,Unknown,0,0,1,
     99.9485ms,Unknown,0,0,1,
     99.949ms,Unknown,0,0,1,
     99.9495ms,Unknown,0,0,1,
     99.95ms,Unknown,0,0,1,
     99.9505ms,Unknown,0,0,1,
     99.951ms,Unknown,0,0,1,
     99.9515ms,Unknown,0,0,1,
     99.952ms,Unknown,0,0,1,
     99.9525ms,Unknown,0,0,1,
     99.953ms,Unknown,0,0,1,
     99.9535ms,Unknown,0,0,1,
     99.954ms,Unknown,0,0,1,
     99.9545ms,Unknown,0,0,1,
     99.955ms,Unknown,0,0,1,
     99.9555ms,Unknown,0,0,1,
     99.956ms,Unknown,0,0,1,
     99.9565ms,Unknown,0,0,1,
     99.957ms,Unknown,0,0,1,
     99.9575ms,Unknown,0,0,1,
     99.958ms,Unknown,0,0,1,
     99.9585ms,Unknown,0,0,1,
     99.959ms,Unknown,0,0,1,
     99.9595ms,Unknown,0,0,1,
     99.96ms,Unknown,0,0,1,
     99.9605ms,Unknown,0,0,1,
     99.961ms,Unknown,0,0,1,
     99.9615ms,Unknown,0,0,1,
     99.962ms,Unknown,0,0,1,
     99.9625ms,Unknown,0,0,1,
     99.963ms,Unknown,0,0,1,
     99.9635ms,Unknown,0,0,1,
     99.964ms,Unknown,0,0,1,
     99.9645ms,Unknown,0,0,1,
     99.965ms,Unknown,0,0,1,
     99.9655ms,Unknown,0,0,1,
     99.966ms,Unknown,0,0,1,
     99.9665ms,Unknown,0,0,1,
     99.967ms,Unknown,0,0,1,
     99.9675ms,Unknown,0,0,1,
     99.968ms,Unknown,0,0,1,
     99.9685ms,Unknown,0,0,1,
     99.969ms,Unknown,0,0,1,
     99.9695ms,Unknown,0,0,1,
     99.97ms,Unknown,0,0,1,
     99.9705ms,Unknown,0,0,1,
     99.971ms,Unknown,0,0,1,
     99.9715ms,Unknown,0,0,1,
     99.972ms,Unknown,0,0,1,
     99.9725ms,Unknown,0,0,1,
     99.973ms,Unknown,0,0,1,
     99.9735ms,Unknown,0,0,1,
     99.974ms,Unknown,0,0,1,
     99.9745ms,Unknown,0,0,1,
     99.975ms,Unknown,0,0,1,
     99.9755ms,Unknown,0,0,1,
     99.976ms,Unknown,0,0,1,
     99.9765ms,Unknown,0,0,1,
     99.977ms,Unknown,0,0,1,
     99.9775ms,Unknown,0,0,1,
     99.978ms,Unknown,0,0,1,
     99.9785ms,Unknown,0,0,1,
     99.979ms,Unknown,0,0,1,
     99.9795ms,Unknown,0,0,1,
     99.98ms,Unknown,0,0,1,
     99.9805ms,Unknown,0,0,1,
     99.981ms,Unknown,0,0,1,
     99.9815ms,Unknown,0,0,1,
     99.982ms,Unknown,0,0,1,
     99.9825ms,Unknown,0,0,1,
     99.983ms,Unknown,0,0,1,
     99.9835ms,Unknown,0,0,1,
     99.984ms,Unknown,0,0,1,
     99.9845ms,Unknown,0,0,1,
     99.985ms,Unknown,0,0,1,
     99.9855ms,Unknown,0,0,1,
     99.986ms,Unknown,0,0,1,
     99.9865ms,Unknown,0,0,1,
     99.987ms,Unknown,0,0,1,
     99.9875ms,Unknown,0,0,1,
     99.988ms,Unknown,0,0,1,
     99.9885ms,Unknown,0,0,1,
     99.989ms,Unknown,0,0,1,
     99.9895ms,Unknown,0,0,1,
     99.99ms,Unknown,0,0,1,
     99.9905ms,Unknown,0,0,1,
     99.991ms,Unknown,0,0,1,
     99.9915ms,Unknown,0,0,1,
     99.992ms,Unknown,0,0,1,
     99.9925ms,Unknown,0,0,1,
     99.993ms,Unknown,0,0,1,
